Object.ID	Circularity.Factor	Mean.Intensity.EGFP	Mean.Intensity.mCherry	Area	Position	P.bodies..Counts	P.bodies.nuc..Counts	total_intensity_DCP1A_P.bodies	mean_intensity_DCP1A_P.bodies	total_intensity_DCP1A_P.bodies.nuc	mean_intensity_DCP1A_P.bodies.nuc	total_intensity_DCP1A_cytoplasm	mean_intensity_DCP1A_cytoplasm	total_intensity_P.bodies_all	mean_intensity_P.bodies_all	P.bodies_count	P.bodies.nuc_count	Parent.Object.ID..Well.	Parent.Trace.ID	black	green	nuclei	red
47663	1.0453969	343.8306	199.5025	1399	5	0	1	0	0	298	15.684211	214827	77.026533	298	15.684211	0	1	84	-1	0	0	1	1
123703	1.0627945	293.38812	172.30249	1448	3	0	0	0	0	0	0	119855	44.489607	0	0	0	0	206	-1	0	1	1	0
36226	1.0577667	455.52353	176.86932	1232	9	2	0	4066	254.125	0	0	87350	98.924122	4066	254.125	2	0	64	-1	0	1	1	0
203095	1.0639295	226.60086	266.13617	1388	2	0	1	0	0	364	5.6	1590	2.9887218	364	5.6	0	1	359	-1	0	0	1	1
210634	1.0421535	299.88315	207.92007	1977	4	0	1	0	0	513	6.3333333	173022	52.879584	513	6.3333333	0	1	372	-1	0	0	1	1
50769	1.0341154	366.66571	233.52325	1032	6	0	1	0	0	138	4.3125	221703	92.260924	138	4.3125	0	1	75	-1	0	0	1	1
30413	1.0236079	301.40063	215.08076	1882	6	1	2	3546	322.36364	1067	9.1196581	225539.02	65.071845	4613	36.322835	1	2	52	-1	0	0	1	1
191673	1.0309704	319.4931	210.16771	1592	6	0	2	0	0	660	8.25	9478	10.438326	660	8.25	0	2	337	-1	0	0	1	1
147606	1.0722801	293.06418	213.50726	1309	9	4	1	12456	336.64865	392.99997	5.1710522	172815	72.398408	12849	114.72321	4	1	241	-1	0	0	1	1
18829	1.0932875	321.16229	166.2402	2015	6	0	2	0	0	2824	33.619048	23226	25.635762	2824	33.619048	0	2	38	-1	0	1	1	0
162548	1.0699317	849.58862	157.77849	158	3	0	0	0	0	0	0	38142	244.5	0	0	0	0	283	-1	0	0	0	0
150385	1.0574819	276.07352	180.40408	3727	8	1	2	1100	73.333333	888	7.7894737	318488	48.728274	1988	15.53125	1	2	248	-1	0	0	0	0
111043	1.1526291	207.78816	167.05595	2502	9	2	0	2618	119	0	0	44232	17.735365	2618	119	2	0	174	-1	0	0	0	0
4616	1.0178303	415.75458	183.62505	3003	7	5	1	72832.999	1277.7719	1067	13.17284	777359	135.09889	73899.999	539.41605	5	1	6	-1	0	0	0	0
151114	1.0361427	281.55981	204.42673	1931	6	5	0	38111	828.5	0	0	180133	50.471561	38111	828.5	5	0	250	-1	0	0	1	1
120782	1.048455	385.71634	175.51538	1886	8	0	1	0	0	2791	40.449275	16814.001	20.504879	2791	40.449275	0	1	199	-1	0	1	1	0
166451	1.1247895	248.42354	229.55498	1164	8	1	1	3133	241	293	6.5111111	9679.001	48.638196	3426	60.105263	1	1	275	-1	0	0	1	1
21975	1.0859804	385.40173	180.43787	2519	9	1	1	1018	113.11111	730	8.902439	454523	105.18931	1748	19.422222	1	1	30	-1	0	0	0	0
67107	1.0609767	234.89868	213.87926	2112	5	0	2	0	0	623	5.3706897	9894.9999	6.2745719	623	5.3706897	0	2	119	-1	0	0	1	1
159921	1.0859633	210.20543	225.61473	1290	6	0	1	0	0	339	5.296875	4970	5.3846154	339	5.296875	0	1	287	-1	0	0	1	1
191054	1.0713335	326.27219	230.27397	1679	9	10	0	27101	273.74747	0	0	86631	34.6524	27101	273.74747	10	0	336	-1	0	0	1	1
126236	1.0577159	314.20462	159.58301	259	6	0	1	0	0	1458	10.8	8108	25.987179	1458	10.8	0	1	211	-1	0	0	0	0
174503	1.0301361	390.25143	175.28163	1225	6	0	1	0	0	2100	47.727273	220239	91.158526	2100	47.727273	0	1	291	-1	0	1	1	0
22247	1.1347816	276.63147	215.20381	2149	5	2	1	23214	1450.875	517	19.148148	232850	55.164653	23731	565.02381	2	1	29	-1	0	0	0	0
16503	1.0372608	383.09442	172.78418	1631	7	0	3	0	0	4925	37.59542	43632	39.096774	4925	37.59542	0	3	42	-1	0	1	1	0
9441	1.0151341	345.36487	184.56746	2409	8	5	2	27479	832.69697	796	6.21875	491720.99	96.909931	28275	176.71875	5	2	16	-1	0	1	1	0
37	1.0239385	236.28009	181.15767	964	1	1	0	1126	125.11111	0	0	18318	20.489933	1126	125.11111	1	0	0	-1	0	0	1	1
105120	1.132505	294.54834	167.72679	2090	9	0	1	0	0	3216	35.340659	30584	18.033019	3216	35.340659	0	1	183	-1	0	0	0	0
87550	1.0367707	260.5079	219.89024	1959	6	2	2	9183	483.31579	639	6.3267327	144833	45.077186	9822	82.537815	2	2	149	-1	0	0	1	1
18225	1.0181987	530.83258	183.33481	1135	4	0	0	0	0	0	0	60426.999	69.376578	0	0	0	0	39	-1	0	1	1	0
96871	1.0685144	303.14285	186.61905	231	1	1	0	1606	100.375	0	0	451	1.2776204	1606	100.375	1	0	166	-1	0	0	0	0
182164	1.0558631	368.50659	181.10318	1822	7	1	1	1366	85.375	264	4.0615385	24107.002	16.881654	1630	20.375	1	1	335	-1	0	1	1	0
36771	1.0624702	690.90118	181.45325	1690	7	0	1	0	0	492	12.615385	292012	139.65184	492	12.615385	0	1	66	-1	0	1	1	0
77162	1.0559595	471.67734	279.26273	1001	2	1	1	2979	331	592	13.454545	64630.996	75.5035	3571	68.673077	1	1	128	-1	0	0	1	0
61059	1.0195163	334.77136	171.57753	1006	5	0	1	0	0	195	9.75	20787	28.475342	195	9.75	0	1	109	-1	0	1	1	0
170217	1.0602136	360.72278	173.53145	1129	1	0	1	0	0	929	18.959184	26943	26.676237	929	18.959184	0	1	267	-1	0	1	1	0
117386	1.0162821	261.9722	223.81584	1439	6	1	1	842	168.4	488.99997	9.055555	33342	31.484419	1331	22.948275	1	1	193	-1	0	0	1	1
112447	1.0785887	313.81528	190.23547	2030	7	5	2	35367	862.60976	676	7.1914894	337846	80.324774	36043	268.97761	5	2	171	-1	0	0	1	1
170717	1.0489222	302.12595	211.42821	794	9	3	0	11765	619.21053	0	0	-2510	-4.5306859	11765	619.21053	3	0	267	-1	0	0	1	1
109798	1.0808713	289.03229	221.75681	2167	9	3	0	11066	461.08333	0	0	131417	44.517954	11066	461.08333	3	0	176	-1	0	0	1	1
70377	1.2261874	314.84018	172.69589	1677	3	1	2	4200	525	2268	41.236364	21086	18.464098	6468	104.32258	1	2	140	-1	0	0	0	0
151559	1.145108	248.01868	178.03394	3212	2	1	2	5863	837.57143	1229	7.4939024	142957	26.240272	7092	41.717647	1	2	251	-1	0	0	0	0
196653	1.063754	279.70697	188.0443	1174	8	1	1	1542	308.4	711	7.4842105	109351	49.863657	2253	22.757576	1	1	348	-1	0	0	1	1
211937	1.0541883	750.42908	174.14551	1079	8	3	1	10812	675.75	2362	48.204082	64152	119.68657	13174	205.84375	3	1	369	-1	0	1	1	0
190710	1.0257756	394.2739	168.41226	1077	7	0	1	0	0	2250	18	60622	115.69084	2250	18	0	1	336	-1	0	1	1	0
105992	1.055635	372.90414	182.39999	1210	5	1	1	889	222.25	895	14.435484	28154	28.323944	1784	27.446154	1	1	181	-1	0	1	1	0
15842	1.0276235	528.05688	171.38829	1195	9	1	0	8992	310.06897	0	0	212802	92.805059	8992	310.06897	1	0	44	-1	0	1	1	0
16803	1.0670384	497.33176	177.49046	1468	1	0	1	0	0	4861	63.12987	108103	72.358099	4861	63.12987	0	1	41	-1	0	1	1	0
91221	1.052259	264.375	189.05754	1008	1	2	1	2306	164.71429	281	6.5348837	11718	18.22395	2587	46.196429	2	1	156	-1	0	0	1	1
88519	1.0211141	306.08716	176.22575	2237	8	4	1	37799	899.97619	907	11.481013	315575	68.978142	38706	322.55	4	1	151	-1	0	1	1	0
147543	1.3164919	325.10663	220.08902	5280	8	4	7	9977.9998	188.26415	2759	10.490494	445891	131.8424	12737	40.43492	4	7	241	-1	0	0	0	0
24096	1.0412433	346.24707	178.45828	1534	2	1	1	1208	172.57143	240	8.2758621	67531	41.970789	1448	41.371429	1	1	25	-1	0	1	1	0
130170	1.1043236	222.97427	236.52245	1671	2	0	0	0	0	0	0	26849	7.0748353	0	0	0	0	239	-1	0	0	1	1
212654	1.0836345	382.76917	205.86725	2192	1	0	1	0	0	1879	10.26776	55991	33.567746	1879	10.26776	0	1	367	-1	0	0	1	1
71737	1.1206934	295.83151	248.99506	1822	7	2	2	4406	275.375	774	8.5054945	218478	61.24979	5180	48.867925	2	2	138	-1	0	0	1	1
26682	1.0509632	430.54269	175.73593	1920	4	1	2	2939	367.375	2441	35.897059	88656	52.960573	5380	71.733333	1	2	48	-1	0	1	1	0
106442	1.0676053	305.15826	170.0405	3210	1	0	2	0	0	1361.9999	15.30337	33829	21.196115	1361.9999	15.30337	0	2	180	-1	0	0	0	0
168739	1.0857258	261.90909	212.66214	1474	3	1	1	924	132	280	8.75	32964	26.498392	1204	31.684211	1	1	270	-1	0	0	1	1
101046	1.0545605	304.96362	172.03214	2116	2	0	3	0	0	2146	18.66087	181028	49.045787	2146	18.66087	0	3	188	-1	0	1	1	0
19014	1.0400603	387.4549	164.48563	1009	9	0	1	0	0	1199	21.035088	76345	77.116162	1199	21.035088	0	1	38	-1	0	1	1	0
169673	1.0399354	267.11121	203.6329	1106	1	2	1	3255	180.83333	529	6.9605263	25773	31.277912	3784	40.688172	2	1	268	-1	0	0	1	1
124793	1.0283366	266.15875	218.39397	2419	9	0	1	0	0	267	8.6129032	135986	32.634029	267	8.6129032	0	1	208	-1	0	0	1	1
139671	1.1488725	314.90768	184.50632	2058	9	2	4	2904	264	5663	38.006711	45281	31.078243	8567	53.880503	2	4	225	-1	0	0	0	0
171711	1.0845052	279.56772	202.22136	1920	8	2	0	9654	643.6	0	0	66788	66.921844	9654	643.6	2	0	265	-1	0	0	1	1
132748	1.0776901	279.35431	213.77158	1668	4	1	1	921.99994	115.24999	391	11.848485	130226	41.792683	1312.9999	32.824998	1	1	237	-1	0	0	1	1
67197	1.0723221	222.08609	208.08994	1301	6	0	0	0	0	0	0	19818	7.0201913	0	0	0	0	119	-1	0	0	1	1
78785	1.0804778	318.89764	173.50557	4045	7	1	1	4224	704	358	5.59375	505229	72.237489	4582	66.405797	1	1	126	-1	0	0	0	0
41729	1.0633435	244.10815	249.50026	1951	8	0	0	0	0	0	0	11606	5.2279279	0	0	0	0	95	-1	0	0	1	1
155043	1.1420438	566.20801	189.19731	2899	2	2	0	15709.999	604.23073	0	0	65630	27.92766	15709.999	604.23073	2	0	258	-1	0	0	0	0
91332	1.1271143	494.40994	199.76381	2354	7	0	1	0	0	2709	108.36	60494	43.240886	2709	108.36	0	1	156	-1	0	0	0	0
167091	1.0298193	337.5831	192.05804	1137	3	2	1	5567	309.27778	456	11.121951	65191.001	88.33469	6023	103.84483	2	1	273	-1	0	0	1	0
163308	1.0767756	2132.0012	172.19243	1533	6	10	1	34335	490.5	805	17.5	105861	100.05766	35140	305.56522	10	1	282	-1	0	1	1	0
203476	1.0723898	287.5437	180.96591	2757	6	0	1	0	0	128	4.7407407	21260	8.3766746	128	4.7407407	0	1	359	-1	0	0	0	0
68934	1.1230441	288.08401	172.81284	1464	2	2	3	8964	527.29412	5569	32.567251	42078	20.913519	14533	77.716578	2	3	142	-1	0	1	1	0
148103	1.0646615	243.44099	200.11882	1254	9	0	2	0	0	914	7.8119658	10456	9.958095	914	7.8119658	0	2	242	-1	0	0	1	1
13652	1.148932	214.1626	324.87534	369	8	0	0	0	0	0	0	0	0	0	0	0	0	47	-1	0	0	0	0
43947	1.0242356	446.97021	163.64859	1309	8	0	0	0	0	0	0	77052	70.174863	0	0	0	0	91	-1	0	1	1	0
90796	1.0174134	291.07007	168.56284	1313	6	0	2	0	0	4113	53.415584	99439	37.680561	4113	53.415584	0	2	155	-1	0	1	1	0
158001	1.041876	297.03241	170.33951	648	9	1	0	4409	367.41667	0	0	-5341	534.1	4409	367.41667	1	0	262	-1	0	1	1	0
177554	1.0530445	386.30624	166.92816	1058	7	1	1	650	72.222222	1293	17.958333	183750	79.960836	1943	24.2875	1	1	303	-1	0	1	1	0
57545	1.090369	270.18683	164.40199	1306	8	1	0	2405	240.5	0	0	10514.001	14.643455	2405	240.5	1	0	102	-1	0	0	1	0
183857	1.0557517	414.93448	177.14316	1404	9	1	1	764	84.888889	511	7.7424242	45703.999	20.994028	1275	17.22973	1	1	332	-1	0	1	1	0
65559	1.0238249	252.5808	211.87509	1281	1	3	1	11142	412.66665	336	7.4666667	32491	27.841474	11478	161.66196	3	1	118	-1	0	0	1	1
166355	1.080658	308.05548	231.08458	1478	7	3	0	10245	409.8	0	0	66262	40.085904	10245	409.8	3	0	275	-1	0	0	1	1
178550	1.0464666	333.76807	180.91747	1466	2	0	0	0	0	0	0	171959	63.523827	0	0	0	0	306	-1	0	1	1	0
77726	1.0468939	288.35699	241.14194	1874	2	9	1	41913	498.96428	435	6.1267606	52547	40.081617	42348	274.98701	9	1	127	-1	0	0	1	1
111363	1.0319183	385.27618	178.94225	1108	5	0	0	0	0	0	0	15962	25.912338	0	0	0	0	173	-1	0	1	1	0
196817	1.0734476	385.87732	220.31932	1190	9	1	0	2488	207.33333	0	0	336318	120.07069	2488	207.33333	1	0	348	-1	0	0	1	1
47564	1.0704924	371.51511	167.75377	662	2	0	1	0	0	4801	102.14894	15622	22.03385	4801	102.14894	0	1	84	-1	0	1	1	0
20408	1.0308964	222.88312	170.3961	154	7	0	1	0	0	241	2.7386364	9285	46.19403	241	2.7386364	0	1	34	-1	0	0	0	0
4178	1.111313	267.00784	211.83031	2039	9	6	2	18163	386.44681	2010	17.787611	60162	26.271616	20173	126.87421	6	2	5	-1	0	0	1	1
216777	1.0246757	339.827	176.58238	1942	4	0	0	0	0	0	0	24171	17.838376	0	0	0	0	360	-1	0	1	1	0
216919	1.3013421	359.45615	202.38835	11389	5	19	4	133239	1032.8605	3927	15.045977	388796	86.456749	137166	352.61183	19	4	360	-1	0	0	0	0
129342	1.090734	349.15033	181.39737	3040	5	0	3	0	0	2880	28.235294	13745	11.387738	2880	28.235294	0	3	215	-1	0	0	0	0
45572	1.1198358	300.74161	174.4859	1490	1	0	2	0	0	1783	18.010101	19150	19.701646	1783	18.010101	0	2	87	-1	0	1	1	0
194773	1.0854691	618.39203	169.33122	1579	3	0	3	0	0	3629.9999	25.034482	26344	25.903638	3629.9999	25.034482	0	3	344	-1	0	1	1	0
109915	1.0602261	239.07082	182.31831	1398	3	2	2	17446	758.52174	904	6.0266667	7123	11.600977	18350	106.68605	2	2	175	-1	0	0	1	1
108011	1.0595481	267.26019	207.22913	1545	3	5	1	9190	287.1875	203	5.8	137102	37.316821	9393	142.31818	5	1	178	-1	0	0	1	1
19833	1.042866	243.62468	242.16412	1572	9	6	1	49804.001	889.35716	814	13.566667	31309	12.889667	50618.001	440.15653	6	1	36	-1	0	0	1	1
50754	1.0611576	495.79483	179.95087	1628	6	1	2	688	86	7335	57.304687	572862	148.02636	8023	59.42963	1	2	75	-1	0	1	1	0
153754	1.0552305	478.04797	179.79868	3189	9	3	4	20600	1030	7400	45.962733	166964	78.86821	28000	155.55556	3	4	255	-1	0	0	0	0
88764	1.0389721	349.1568	174.38599	1741	3	0	0	0	0	0	0	250736	68.469689	0	0	0	0	152	-1	0	1	1	0
177803	1.0303749	366.30719	177.44067	1416	1	2	0	10186	679.06667	0	0	306216	99.291829	10186	679.06667	2	0	304	-1	0	1	1	0
172659	1.0498438	279.45758	248.62674	1803	7	1	3	718	119.66667	710	5.1449275	26385.001	23.246697	1428	9.986014	1	3	264	-1	0	0	1	1
118873	1.0442524	298.48419	319.14856	727	9	2	0	3618	201	0	0	32547	57	3618	201	2	0	196	-1	0	0	1	1
140745	1.1369367	255.26408	182.78386	1314	3	6	0	11435	272.2619	0	0	160516	60.321684	11435	272.2619	6	0	222	-1	0	0	1	1
172949	1.0428461	261.35483	224.42308	1612	9	3	2	2620	131	561	7.3815789	130243	43.198342	3181	33.484211	3	2	264	-1	0	0	1	1
191401	1.1668764	436.86783	175.25092	3571	3	0	3	0	0	11729	54.553488	37509	42.527211	11729	54.553488	0	3	337	-1	0	0	0	0
55399	1.0402827	234.76076	226.01695	1651	7	1	1	4228	704.66667	356	7.12	29700	31.329114	4584	83.345455	1	1	97	-1	0	0	1	1
114165	1.1131633	372.54861	163.90857	1214	7	2	1	8798	517.52941	1354	30.088889	60969	43.957462	10152	166.42623	2	1	169	-1	0	1	1	0
213939	1.0877774	253.02188	197.23195	2285	1	1	1	3105	310.5	418	5.0361446	118087	28.808734	3523	38.293478	1	1	365	-1	0	0	1	1
74604	1.0978196	341.14908	170.14445	1516	7	0	1	0	0	2617	36.347222	11510	14.209877	2617	36.347222	0	1	133	-1	0	1	1	0
24427	1.0231445	450.48215	161.3999	2018	4	2	5	18996	1461.2308	5302.0001	22.466102	430109	173.99231	24298	97.975807	2	5	25	-1	0	1	1	0
58455	1.0211199	600.01721	168.47253	2093	6	0	0	0	0	0	0	587579	135.01356	0	0	0	0	104	-1	0	1	1	0
140552	1.1426887	363.71417	176.0701	1284	8	1	1	828	92	1052	19.849057	239032	128.65016	1880	30.819672	1	1	223	-1	0	1	1	0
32287	1.0548431	340.47665	201.21773	2719	3	4	2	15149	432.82857	1160.0001	8.4671537	202799	80.860845	16309	95.374269	4	2	57	-1	0	0	0	0
104627	1.0373279	315.58316	205.16756	2423	2	0	2	0	0	6095	35.028736	297516	73.315919	6095	35.028736	0	2	183	-1	0	0	1	1
91351	1.0523093	395.70248	185.11708	1452	8	1	1	664	166	913	19.425532	259239	98.233801	1577	31.54	1	1	156	-1	0	1	1	0
180038	1.1774462	489.80667	186.04961	2157	9	0	2	0	0	2927	57.392157	683567	142.2616	2927	57.392157	0	2	309	-1	0	0	0	0
164646	1.0186026	428.10904	168.77684	1183	8	1	2	2258	102.63636	5620	76.986301	335023	103.69019	7878	83.808511	1	2	279	-1	0	1	1	0
86989	1.2263977	433.99905	178.63594	1074	7	0	4	0	0	4211	21.932292	39034.001	43.467707	4211	21.932292	0	4	148	-1	0	0	0	0
159582	1.1255948	257.79962	199.77667	3224	2	0	0	0	0	0	0	156742	25.801152	0	0	0	0	287	-1	0	0	0	0
62659	1.0261704	327.6188	179.17885	1191	6	1	1	572	95.333333	439	4.5729167	139856	51.60738	1011	10.009901	1	1	112	-1	0	1	1	0
75526	1.0660504	290.80978	220.94475	1104	1	2	1	13458	747.66667	944	13.882353	59453.997	58.865344	14402	169.43529	2	1	130	-1	0	0	1	1
128370	1.0716607	360.68646	178.48355	1094	6	0	0	0	0	0	0	18503	30.838333	0	0	0	0	214	-1	0	1	1	0
29512	1.0991077	328.38956	167.79045	2200	9	0	0	0	0	0	0	283830	64.580205	0	0	0	0	50	-1	0	1	1	0
166514	1.0807392	432.23846	173.00165	1820	9	2	3	1583	175.88889	7831	52.912162	66574.002	33.521652	9414	60.346154	2	3	275	-1	0	1	1	0
103640	1.0648407	263.57385	208.3661	2248	8	2	1	10451	746.5	616	7.7	173824	34.096508	11067	119	2	1	185	-1	0	0	1	1
175674	1.0865725	369.35443	267.6962	158	8	1	1	22597	1506.4667	1271	10.168	71249	56.278831	23868	171.71223	1	1	295	-1	0	0	0	0
63997	1.0495749	242.29765	204.35385	1495	7	1	1	649	72.111111	187	6.9259259	37878	18.967451	836	23.885714	1	1	114	-1	0	0	1	1
62462	1.0569725	344.83771	211.69215	1910	4	5	0	17933	426.97619	0	0	108518	101.41869	17933	426.97619	5	0	112	-1	0	0	1	1
93759	1.1482034	347.47482	170.76891	4669	9	0	2	0	0	2369.0001	20.422415	35305.998	16.884743	2369.0001	20.422415	0	2	160	-1	0	0	0	0
201074	1.0260579	323.37839	230.38237	1509	9	1	1	998	110.88889	312	6.5	176401	55.55937	1310	23.392857	1	1	356	-1	0	0	1	1
144904	1.0747789	294.09164	235.10046	1702	7	3	0	8379	214.84615	0	0	94112	78.623224	8379	214.84615	3	0	216	-1	0	0	1	1
195054	1.0528874	664.55164	235.35568	1521	7	3	1	15396	513.2	207	4.5	123108	111.30922	15603	208.04	3	1	344	-1	0	0	1	1
35895	1.0912433	289.73557	181.95433	416	5	0	0	0	0	0	0	58758.004	45.761685	0	0	0	0	64	-1	0	0	0	0
183491	1.1350282	253.16478	207.10393	1857	1	2	0	12145	467.11538	0	0	101309	23.609648	12145	467.11538	2	0	332	-1	0	0	1	1
91046	1.029536	232.27081	351.86066	1141	8	4	0	11358	420.66667	0	0	74015	21.872045	11358	420.66667	4	0	155	-1	0	0	1	1
86682	1.1368486	311.49658	213.45235	1899	3	2	2	24963	1560.1875	1147	7.2594935	93056	69.238095	26110	150.92486	2	2	148	-1	0	0	1	1
153440	1.0616477	317.31619	175.54462	2062	6	2	2	4904	326.93333	1234	9.1407407	98012	57.350497	6138	41.194631	2	2	255	-1	0	1	1	0
184418	1.0432021	229.25771	230.5305	1459	5	2	1	2685	179	244	5.3043478	61584	22.353539	2929	48.816667	2	1	330	-1	0	0	1	1
100456	1.0430322	320.75302	174.0583	1235	2	3	0	16254	774	0	0	199095	75.932494	16254	774	3	0	189	-1	0	1	1	0
168757	1.043774	271.54266	166.98198	2497	3	1	2	512	85.333333	943	11.22619	129790	30.099722	1455	16.348315	1	2	270	-1	0	0	1	0
31081	1.1202478	311.40799	167.66637	1103	6	0	2	0	0	2270	21.214953	16725	22.449664	2270	21.214953	0	2	54	-1	0	1	1	0
131792	1.0468722	307.04129	181.11093	1235	5	2	1	9419.9995	588.74997	236	7.1515152	60875	57.052484	9655.9995	201.16666	2	1	238	-1	0	1	1	0
207979	1.0493319	246.40114	202.40776	1057	9	0	1	0	0	340	4.6575342	7227	13.765714	340	4.6575342	0	1	379	-1	0	0	1	1
6717	1.1003476	219.92693	199.1377	1300	9	0	0	0	0	0	0	15840	22.309859	0	0	0	0	11	-1	0	0	1	1
105462	1.1313666	259.31509	226.93742	1790	6	1	2	369	73.8	871	9.2659574	111727	31.499013	1240	12.653061	1	2	182	-1	0	0	1	1
142984	1.0317087	284.26492	181.41296	1959	1	0	2	0	0	936	10.4	133208	37.344547	936	10.4	0	2	218	-1	0	1	1	0
141739	1.0551338	303.38193	237.32198	2435	2	1	3	9489	593.0625	12010	72.787879	73376	61.453936	21499	119.43889	1	3	220	-1	0	0	1	1
185469	1.0667698	456.31958	166.32698	945	9	0	1	0	0	1409	9.9929078	57853	48.170691	1409	9.9929078	0	1	327	-1	0	1	1	0
165512	1.0195408	330.34921	248.35788	1154	9	0	1	0	0	441	6.890625	48287	56.674883	441	6.890625	0	1	277	-1	0	0	1	1
99792	1.0596973	259.30307	194.03748	1201	5	2	1	2181	136.3125	505	5.4891304	94650.992	39.160526	2686	25.102804	2	1	190	-1	0	0	1	1
25759	1.054838	278.17719	196.33128	1298	4	2	2	1750	194.44444	487.99997	4.6476188	138480	55.83871	2238	19.805309	2	2	24	-1	0	0	1	1
205169	1.1105283	267.49329	197.65266	3357	1	1	2	710	88.75	524.99998	6.8181816	25528	19.682344	1235	14.702381	1	2	382	-1	0	0	0	0
127529	1.116042	346.14618	276.38638	4713	9	7	1	25010	410	274	5.8297872	188869	77.564271	25284	236.29906	7	1	213	-1	0	0	0	0
63961	1.0233969	337.28128	158.5257	1031	7	2	1	5403	360.2	402	14.357143	102775	52.11714	5805	138.21429	2	1	114	-1	0	1	1	0
145101	1.1220685	305.53339	248.55356	3669	8	14	4	55297	531.70192	1084	5.0892019	602761	156.27716	56381	178.42089	14	4	216	-1	0	0	0	0
96042	1.0158782	306.93579	175.9679	218	7	4	1	7397	308.20833	497.99997	8.2999995	53654	63.87381	7895	95.120482	4	1	164	-1	0	0	0	0
117598	1.0575229	257.71149	229.87622	1123	7	2	2	10993	458.04167	353	5.0428571	33103	38.626605	11346	122	2	2	193	-1	0	0	1	1
105001	1.0465661	355.61865	172.57156	2145	8	1	2	2594	518.8	2567	27.602151	298349	76.814882	5161	53.206186	1	2	183	-1	0	1	1	0
17101	1.014664	329.68005	170.53136	1244	5	0	2	0	0	4118	42.895833	26470	27.316821	4118	42.895833	0	2	41	-1	0	1	1	0
174538	1.0254122	381.70276	166.32001	1450	7	0	1	0	0	3089	65.723404	259674	76.532272	3089	65.723404	0	1	291	-1	0	1	1	0
70354	1.1547125	243.1626	211.63066	1722	3	0	0	0	0	0	0	75435	21.689189	0	0	0	0	140	-1	0	0	0	0
70793	1.0880999	234.09344	215.08328	1573	8	3	1	2794	147.05263	319	6.254902	20577	9.65603	3113	45.115942	3	1	140	-1	0	0	1	1
47551	1.0524585	341.24466	171.23172	1545	1	1	1	3900	354.54545	273	7.1842105	24080	31.642576	4173	86.9375	1	1	84	-1	0	1	1	0
139244	1.0364984	299.44455	198.27332	2155	6	3	0	14658	488.6	0	0	210496	56.357697	14658	488.6	3	0	225	-1	0	0	1	1
76852	1.0145093	460.39166	163.49702	1177	7	0	1	0	0	237	10.772727	49210.001	66.410258	237	10.772727	0	1	129	-1	0	1	1	0
141290	1.0949852	337.44632	175.44325	1956	4	0	1	0	0	575	12.777778	16593	13.106635	575	12.777778	0	1	221	-1	0	1	1	0
98453	1.4017282	215.92662	196.52235	5437	8	0	2	0	0	575.99998	5.7599998	17329	5.6928384	575.99998	5.7599998	0	2	167	-1	0	0	0	0
48522	1.0231679	338.09238	181.33475	1180	9	3	0	6804	295.82609	0	0	228601	67.018763	6804	295.82609	3	0	83	-1	0	1	1	0
96945	1.0297365	262.83829	175.28085	1645	2	0	2	0	0	625	8.3333333	100524	32.054847	625	8.3333333	0	2	166	-1	1	0	1	0
50790	1.0920993	392.30569	295.49841	1894	6	0	0	0	0	0	0	461452	122.17421	0	0	0	0	75	-1	0	0	1	1
122117	1.0792996	402.38168	169.00832	841	5	1	1	2004	222.66667	344	5.6393443	6747	16.141148	2348	34.028986	1	1	202	-1	0	1	1	0
55322	1.0437405	356.36115	176.61627	1905	7	2	1	13901	731.63158	2260	38.305085	315404	91.58072	16161	209.88312	2	1	97	-1	0	1	1	0
75587	1.2723121	365.44904	192.00049	4091	1	0	3	0	0	1317	10.795082	90455.998	60.103653	1317	10.795082	0	3	130	-1	0	0	0	0
128899	1.0400532	308.4928	177.80186	1181	1	0	1	0	0	1565	33.297872	14388	15.605206	1565	33.297872	0	1	215	-1	0	1	1	0
180142	1.0404482	288.60321	236.38351	1807	1	1	0	2511	228.27273	0	0	28774	21.815011	2511	228.27273	1	0	310	-1	0	0	1	1
81566	1.0883989	317.10394	168.39999	1770	7	0	2	0	0	3018	23.952381	22460	14.727869	3018	23.952381	0	2	121	-1	0	1	1	0
109374	1.0801748	330.76801	177.22328	1263	2	0	2	0	0	2464	25.666666	18684	12.489305	2464	25.666666	0	2	176	-1	0	1	1	0
56353	1.0590329	431.13501	186.82832	1363	4	2	2	7154	447.125	1427	15.021053	138607	51.127628	8581	78.009091	2	2	100	-1	0	1	1	0
161054	1.0817687	354.4639	176.28789	2369	6	2	0	16620	831	0	0	62157.998	51.97157	16620	831	2	0	286	-1	0	1	1	0
217357	1.065222	360.35083	209.18466	2269	9	0	1	0	0	1135	6.7964072	49542	33.863295	1135	6.7964072	0	1	360	-1	0	0	1	1
188881	1.0337332	240.27599	204.6582	866	8	0	1	0	0	499	11.088889	13848	15.019523	499	11.088889	0	1	314	-1	0	0	1	1
134591	1.2114892	320.08746	165.3232	263	6	2	1	3532	160.54545	924	10.62069	101429	55.21448	4456	41.259259	2	1	234	-1	0	0	0	0
47437	1.0456445	290.93576	209.75888	1323	9	2	1	13763	983.07143	373	6.6607143	52351	45.562228	14136	204.86957	2	1	85	-1	0	0	1	1
